Airport_ID	Type	Name	Latitude_Deg	Longitude_Deg	Iata_Code	Airport_Radius
19451	heliport	Wilshire Landmark II Helipad	34.04795	-118.46193	0	[(34.07290519859284, -118.46193000000001), (34.06706679120897, -118.4425702525227), (34.05228342475896, -118.43226914604968), (34.035472400703576, -118.43584668278366), (34.02449978403206, -118.45162889352696), (34.02449978403206, -118.47223110647306), (34.035472400703576, -118.48801331721636), (34.05228342475896, -118.49159085395034), (34.06706679120897, -118.4812897474773), (34.07290519859284, -118.46193000000001)]
19452	heliport	Wilshire Landmark I Helipad	34.04882	-118.46239	0	[(34.07377519859284, -118.46239), (34.06793679120897, -118.44303005387808), (34.05315342475896, -118.43272884170844), (34.036342400703575, -118.43630641515045), (34.02536978403206, -118.45208878783036), (34.02536978403206, -118.47269121216962), (34.036342400703575, -118.48847358484953), (34.05315342475896, -118.49205115829155), (34.06793679120897, -118.48174994612192), (34.07377519859284, -118.46239)]
19453	heliport	Wells Fargo Center Helipad	34.05102	-118.45986	0	[(34.07597519859284, -118.45986000000002), (34.070136791208974, -118.44049955152025), (34.05535342475896, -118.43019807205158), (34.03854240070358, -118.4337757383256), (34.02756978403206, -118.44955852053135), (34.02756978403206, -118.47016147946869), (34.03854240070358, -118.48594426167443), (34.05535342475896, -118.48952192794846), (34.070136791208974, -118.4792204484798), (34.07597519859284, -118.45986000000002)]
19454	heliport	One Westwood Helipad	34.05755	-118.44716	0	[(34.08250519859284, -118.44716), (34.07666679120898, -118.42779806010915), (34.06188342475897, -118.41749578707724), (34.04507240070358, -118.42107372895289), (34.03409978403206, -118.43685772696809), (34.03409978403206, -118.45746227303192), (34.04507240070358, -118.47324627104712), (34.06188342475897, -118.47682421292276), (34.07666679120898, -118.46652193989085), (34.08250519859284, -118.44716)]
19455	heliport	The Tower Helipad	34.057922	-118.444945	0	[(34.08287719859283, -118.444945), (34.07703879120897, -118.42558297513219), (34.06225542475896, -118.41528065688497), (34.04544440070357, -118.41885861446373), (34.03447178403206, -118.43464268175278), (34.03447178403206, -118.45524731824722), (34.04544440070357, -118.47103138553626), (34.06225542475896, -118.47460934311502), (34.07703879120897, -118.46430702486781), (34.08287719859283, -118.444945)]
19456	heliport	UCLA Wilshire Center Helipad	34.058219	-118.44458	0	[(34.08317419859284, -118.44458), (34.077335791208974, -118.42521790728657), (34.06255242475896, -118.41491555293943), (34.04574140070358, -118.41849352305556), (34.03476878403206, -118.43427764565288), (34.03476878403206, -118.45488235434712), (34.04574140070358, -118.47066647694444), (34.06255242475896, -118.47424444706057), (34.077335791208974, -118.46394209271345), (34.08317419859284, -118.44458)]
19457	heliport	Murdock Plaza Helipad	34.058397	-118.443984	0	[(34.083352198592834, -118.44398400000001), (34.07751379120897, -118.42462186662442), (34.06273042475896, -118.41431949064139), (34.045919400703575, -118.41789746827158), (34.03494678403206, -118.433681624017), (34.03494678403206, -118.45428637598303), (34.045919400703575, -118.47007053172845), (34.06273042475896, -118.47364850935864), (34.07751379120897, -118.46334613337561), (34.083352198592834, -118.44398400000001)]
19468	heliport	Center West Helipad	34.059668	-118.442777	0	[(34.084623198592844, -118.442777), (34.07878479120898, -118.42341457626786), (34.06400142475897, -118.41311204578936), (34.047190400703585, -118.41669007707524), (34.03621778403206, -118.4324744695215), (34.03621778403206, -118.4530795304785), (34.047190400703585, -118.46886392292475), (34.06400142475897, -118.47244195421065), (34.07878479120898, -118.46213942373214), (34.084623198592844, -118.442777)]
19469	heliport	White House South Lawn Helipad	38.897173	-77.036576	0	[(38.922128198592844, -77.036576), (38.91628979120898, -77.01596514862746), (38.90150642475896, -77.00499834367623), (38.884695400703585, -77.00880707506546), (38.87372278403206, -77.02560919504877), (38.87372278403206, -77.04754280495123), (38.884695400703585, -77.06434492493455), (38.90150642475896, -77.06815365632377), (38.91628979120898, -77.05718685137253), (38.922128198592844, -77.036576)]
19470	heliport	W Hollywood Helipad	34.101156	-118.325767	0	[(34.12611119859284, -118.325767), (34.120272791208976, -118.30639508842565), (34.105489424758964, -118.29608750957175), (34.08867840070358, -118.29966729414004), (34.07770578403206, -118.3154594211461), (34.07770578403206, -118.3360745788539), (34.08867840070358, -118.35186670585996), (34.105489424758964, -118.35544649042825), (34.120272791208976, -118.34513891157435), (34.12611119859284, -118.325767)]
19471	heliport	1600 Vine Helipad	34.1001	-118.32564	0	[(34.12505519859284, -118.32564), (34.11921679120898, -118.30626833016238), (34.104433424758966, -118.29596087993392), (34.08762240070358, -118.29954061983103), (34.07664978403206, -118.31533254977153), (34.07664978403206, -118.33594745022847), (34.08762240070358, -118.35173938016898), (34.104433424758966, -118.3553191200661), (34.11921679120898, -118.34501166983762), (34.12505519859284, -118.32564)]
19472	heliport	Vine Street Tower Helipad	34.10003	-118.32709	0	[(34.12498519859284, -118.32708999999998), (34.11914679120897, -118.30771834618614), (34.10436342475896, -118.29741090448373), (34.08755240070357, -118.30099064141979), (34.076579784032056, -118.31678255829759), (34.076579784032056, -118.3373974417024), (34.08755240070357, -118.3531893585802), (34.10436342475896, -118.35676909551624), (34.11914679120897, -118.34646165381385), (34.12498519859284, -118.32708999999998)]
19475	seaplane_base	Fort Pierce Seaplane Base	27.43935	-80.312139	0	[(27.48926039718568, -80.312139), (27.477583582417953, -80.27599047398098), (27.448016849517927, -80.25675624503236), (27.41439480140716, -80.26343622264389), (27.392449568064123, -80.2929047710514), (27.392449568064123, -80.3313732289486), (27.41439480140716, -80.36084177735611), (27.448016849517927, -80.36752175496764), (27.477583582417953, -80.34828752601902), (27.48926039718568, -80.312139)]
19476	seaplane_base	Cedar Lake Seaplane Base	41.373461	-87.432811	0	[(41.42337139718568, -87.432811), (41.41169458241795, -87.39005907419978), (41.38212784951793, -87.36731124961622), (41.34850580140716, -87.37521148618586), (41.326560568064124, -87.41006317541644), (41.326560568064124, -87.45555882458356), (41.34850580140716, -87.49041051381414), (41.38212784951793, -87.49831075038378), (41.41169458241795, -87.47556292580022), (41.42337139718568, -87.432811)]
19491	heliport	Cedar City Hospital Heliport	37.700261	-113.067536	0	[(37.72521619859284, -113.067536), (37.71937779120897, -113.04726240061802), (37.70459442475896, -113.03647504370284), (37.68778340070358, -113.04022145344317), (37.67681078403206, -113.05674864308482), (37.67681078403206, -113.07832335691519), (37.68778340070358, -113.09485054655684), (37.70459442475896, -113.09859695629717), (37.71937779120897, -113.08780959938198), (37.72521619859284, -113.067536)]
19492	seaplane_base	Clearwater Marriott Seaplane Base	27.952748	-82.828299	0	[(28.00265839718568, -82.828299), (27.99098158241795, -82.79198004483796), (27.961414849517926, -82.77265513243644), (27.927792801407158, -82.77936660408064), (27.90584756806412, -82.8089740875985), (27.90584756806412, -82.84762391240152), (27.927792801407158, -82.87723139591937), (27.961414849517926, -82.88394286756356), (27.99098158241795, -82.86461795516206), (28.00265839718568, -82.828299)]
19519	heliport	Fox Plaza Helipad	34.055188	-118.413278	0	[(34.08014319859284, -118.41327799999999), (34.074304791208974, -118.39391659963071), (34.05952142475896, -118.38361461367221), (34.04271040070358, -118.3871924558483), (34.03173778403206, -118.40297601404149), (34.03173778403206, -118.42357998595851), (34.04271040070358, -118.4393635441517), (34.05952142475896, -118.44294138632779), (34.074304791208974, -118.43263940036928), (34.08014319859284, -118.41327799999999)]
19520	heliport	The Century Helipad	34.056268	-118.414593	0	[(34.081223198592845, -118.41459300000001), (34.075384791208975, -118.39523135294789), (34.060601424758964, -118.38492923573222), (34.04379040070358, -118.38850712349344), (34.03281778403206, -118.40429088278431), (34.03281778403206, -118.42489511721571), (34.04379040070358, -118.44067887650657), (34.060601424758964, -118.44425676426779), (34.075384791208975, -118.43395464705212), (34.081223198592845, -118.41459300000001)]
19521	heliport	Constellation Place Helipad	34.057077	-118.417463	0	[(34.08203219859284, -118.41746300000001), (34.07619379120898, -118.39810116815556), (34.06141042475897, -118.38779895261392), (34.04459940070358, -118.39137687452342), (34.03362678403206, -118.40716078445837), (34.03362678403206, -118.42776521554164), (34.04459940070358, -118.4435491254766), (34.06141042475897, -118.44712704738609), (34.07619379120898, -118.43682483184446), (34.08203219859284, -118.41746300000001)]
19522	heliport	2000 Avenue of the Stars Helipad	34.058233	-118.414684	0	[(34.08318819859284, -118.41468399999998), (34.07734979120898, -118.39532190408843), (34.06256642475897, -118.38501954803961), (34.045755400703584, -118.3885975187467), (34.03478278403206, -118.40438164395117), (34.03478278403206, -118.4249863560488), (34.045755400703584, -118.44077048125327), (34.06256642475897, -118.44434845196037), (34.07734979120898, -118.43404609591154), (34.08318819859284, -118.41468399999998)]
19526	heliport	Tovrea Castle Helipad	33.44759	-111.97194	0	[(33.47254519859284, -111.97194), (33.46670679120898, -111.95271531391369), (33.45192342475897, -111.94248607210574), (33.43511240070358, -111.94603865050347), (33.42413978403206, -111.96171075819207), (33.42413978403206, -111.98216924180795), (33.43511240070358, -111.99784134949654), (33.45192342475897, -112.00139392789427), (33.46670679120898, -111.99116468608634), (33.47254519859284, -111.97194)]
19529	heliport	Kaiser Permanente Pasadena Heliport	34.150858	-118.141855	0	[(34.17581319859284, -118.141855), (34.16997479120898, -118.12247169649629), (34.15519142475897, -118.11215805612338), (34.13838040070358, -118.1157399458351), (34.12740778403206, -118.1315413596271), (34.12740778403206, -118.15216864037293), (34.13838040070358, -118.16797005416491), (34.15519142475897, -118.17155194387665), (34.16997479120898, -118.16123830350374), (34.17581319859284, -118.141855)]
19533	small_airport	Halter Ranch Airport	35.64427	-120.85055	0	[(35.694180397185676, -120.85055), (35.68250358241795, -120.81107205030892), (35.65293684951793, -120.79006627202683), (35.61931480140716, -120.79736150226515), (35.597369568064124, -120.82954422171791), (35.597369568064124, -120.87155577828209), (35.61931480140716, -120.90373849773486), (35.65293684951793, -120.91103372797316), (35.68250358241795, -120.89002794969107), (35.694180397185676, -120.85055)]
19536	heliport	Naval Air Station Key West Trumbo Point Heliport	24.565313	-81.79323	0	[(24.590268198592838, -81.79323), (24.584429791208976, -81.77559272148497), (24.569646424758965, -81.76620812160363), (24.55283540070358, -81.76946735893868), (24.541862784032062, -81.78384540011866), (24.541862784032062, -81.80261459988134), (24.55283540070358, -81.81699264106132), (24.569646424758965, -81.82025187839636), (24.584429791208976, -81.81086727851503), (24.590268198592838, -81.79323)]
19537	heliport	Westin Los Angeles Airport Helipad	33.944962	-118.373635	0	[(33.96991719859284, -118.373635), (33.96407879120897, -118.35429870723607), (33.94929542475896, -118.34401008075533), (33.93248440070358, -118.34758328323349), (33.921511784032056, -118.36334637351926), (33.921511784032056, -118.38392362648071), (33.93248440070358, -118.3996867167665), (33.94929542475896, -118.40325991924465), (33.96407879120897, -118.3929712927639), (33.96991719859284, -118.373635)]
19538	heliport	Renaissance Los Angeles Airport Helipad	33.94894	-118.385367	0	[(33.97389519859284, -118.38536700000002), (33.96805679120898, -118.36602980349245), (33.95327342475897, -118.35574069613978), (33.93646240070358, -118.35931406562298), (33.92548978403206, -118.37507789264734), (33.92548978403206, -118.39565610735269), (33.93646240070358, -118.41141993437705), (33.95327342475897, -118.41499330386026), (33.96805679120898, -118.40470419650758), (33.97389519859284, -118.38536700000002)]
19543	small_airport	O'Connor TJ Field	28.287301	-97.257929	0	[(28.337211397185683, -97.257929), (28.325534582417955, -97.22149653826085), (28.295967849517925, -97.20211123027116), (28.26234580140716, -97.20884367708301), (28.240400568064125, -97.23854369201031), (28.240400568064125, -97.27731430798971), (28.26234580140716, -97.30701432291701), (28.295967849517925, -97.31374676972887), (28.325534582417955, -97.29436146173917), (28.337211397185683, -97.257929)]
19553	small_airport	Daneco Landing Strip	29.588889	-90.826111	0	[(29.638799397185682, -90.826111), (29.627122582417954, -90.78921802851178), (29.597555849517928, -90.76958768840258), (29.56393380140716, -90.77640523397648), (29.541988568064127, -90.80648065989082), (29.541988568064127, -90.84574134010919), (29.56393380140716, -90.87581676602353), (29.597555849517928, -90.88263431159741), (29.627122582417954, -90.86300397148823), (29.638799397185682, -90.826111)]
19579	heliport	Monterey Island Condominium Helipad	34.157171	-118.253354	0	[(34.18212619859284, -118.253354), (34.17628779120897, -118.23396924752396), (34.16150442475896, -118.22365483616896), (34.144693400703574, -118.22723699363998), (34.13372078403206, -118.24303958864503), (34.13372078403206, -118.26366841135497), (34.144693400703574, -118.27947100636003), (34.16150442475896, -118.28305316383104), (34.17628779120897, -118.27273875247604), (34.18212619859284, -118.253354)]
19581	heliport	Glendale Gateway Helipad	34.158161	-118.255634	0	[(34.18311619859284, -118.25563400000001), (34.17727779120897, -118.2362490202562), (34.16249442475896, -118.22593448797457), (34.14568340070358, -118.22951668744294), (34.13471078403206, -118.24531946771839), (34.13471078403206, -118.26594853228163), (34.14568340070358, -118.28175131255708), (34.16249442475896, -118.28533351202545), (34.17727779120897, -118.27501897974383), (34.18311619859284, -118.25563400000001)]
19582	heliport	800 North Brand Helipad	34.158076	-118.25446	0	[(34.18303119859284, -118.25446), (34.177192791208974, -118.23507503976951), (34.16240942475896, -118.2247605178707), (34.14559840070358, -118.22834271373317), (34.13462578403206, -118.24414547810119), (34.13462578403206, -118.26477452189881), (34.14559840070358, -118.28057728626683), (34.16240942475896, -118.2841594821293), (34.177192791208974, -118.27384496023048), (34.18303119859284, -118.25446)]
19584	heliport	207 Goode Helipad	34.157037	-118.256401	0	[(34.181992198592845, -118.256401), (34.176153791208975, -118.23701627828457), (34.161370424758964, -118.22670188329701), (34.14455940070358, -118.23028403508366), (34.13358678403206, -118.24608660501241), (34.13358678403206, -118.26671539498757), (34.14455940070358, -118.28251796491632), (34.161370424758964, -118.28610011670297), (34.176153791208975, -118.27578572171541), (34.181992198592845, -118.256401)]
19585	heliport	Embassy Suites by Hilton Helipad	34.157859	-118.257705	0	[(34.182814198592844, -118.257705), (34.176975791208974, -118.23832008958551), (34.16219242475896, -118.22800559419326), (34.14538140070358, -118.23158778085008), (34.13440878403206, -118.24739050460774), (34.13440878403206, -118.26801949539228), (34.14538140070358, -118.28382221914993), (34.16219242475896, -118.28740440580675), (34.176975791208974, -118.2770899104145), (34.182814198592844, -118.257705)]
19586	heliport	Hilton Los Angeles North Helipad	34.15876	-118.256375	0	[(34.18371519859284, -118.25637500000002), (34.17787679120898, -118.23698988274232), (34.16309342475896, -118.2266752772911), (34.14628240070358, -118.23025750217101), (34.13530978403206, -118.24606039454876), (34.13530978403206, -118.26668960545126), (34.14628240070358, -118.28249249782903), (34.16309342475896, -118.28607472270893), (34.17787679120898, -118.27576011725772), (34.18371519859284, -118.25637500000002)]
19587	heliport	550 North Brand Helipad	34.154303	-118.254615	0	[(34.17925819859284, -118.254615), (34.17341979120897, -118.23523090584904), (34.15863642475896, -118.22491684478153), (34.14182540070358, -118.22849888059896), (34.13085278403206, -118.2443009389325), (34.13085278403206, -118.2649290610675), (34.14182540070358, -118.28073111940104), (34.15863642475896, -118.28431315521847), (34.17341979120897, -118.27399909415097), (34.17925819859284, -118.254615)]
19588	heliport	Park Towers West Helipad	34.155608	-118.260924	0	[(34.18056319859284, -118.26092400000002), (34.17472479120897, -118.24153960630893), (34.15994142475896, -118.23122538585943), (34.143130400703576, -118.23480747702966), (34.13215778403206, -118.25060977955053), (34.13215778403206, -118.27123822044949), (34.143130400703576, -118.28704052297036), (34.15994142475896, -118.29062261414059), (34.17472479120897, -118.28030839369109), (34.18056319859284, -118.26092400000002)]
19589	heliport	Park Towers East Helipad	34.15563	-118.260076	0	[(34.180585198592844, -118.260076), (34.17474679120898, -118.24069160125903), (34.15996342475897, -118.23037737812255), (34.143152400703585, -118.23395947022595), (34.13217978403206, -118.24976177686352), (34.13217978403206, -118.27039022313646), (34.143152400703585, -118.28619252977403), (34.15996342475897, -118.28977462187744), (34.17474679120898, -118.27946039874095), (34.180585198592844, -118.260076)]
19590	heliport	500 North Brand Helipad	34.153202	-118.254717	0	[(34.17815719859284, -118.254717), (34.17231879120898, -118.23533315854948), (34.15753542475897, -118.22501923194106), (34.14072440070358, -118.22860122106134), (34.12975178403206, -118.24440307339158), (34.12975178403206, -118.26503092660842), (34.14072440070358, -118.28083277893866), (34.15753542475897, -118.28441476805894), (34.17231879120898, -118.27410084145052), (34.17815719859284, -118.254717)]
19591	heliport	505 North Brand Helipad	34.1533	-118.255436	0	[(34.178255198592844, -118.25543600000002), (34.17241679120898, -118.2360521360572), (34.15763342475896, -118.22573819748087), (34.140822400703584, -118.22932019075756), (34.12984978403206, -118.24512206142369), (34.12984978403206, -118.26574993857635), (34.140822400703584, -118.28155180924247), (34.15763342475896, -118.28513380251917), (34.17241679120898, -118.27481986394284), (34.178255198592844, -118.25543600000002)]
19593	heliport	Griffith Helipad	34.123556	-118.285321	0	[(34.148511198592836, -118.285321), (34.14267279120897, -118.2659439577044), (34.12788942475896, -118.25563364885072), (34.111078400703576, -118.25921438153796), (34.10010578403206, -118.27501069114635), (34.10010578403206, -118.29563130885364), (34.111078400703576, -118.31142761846202), (34.12788942475896, -118.31500835114927), (34.14267279120897, -118.3046980422956), (34.148511198592836, -118.285321)]
19595	small_airport	Worsham Airport	31.362689	-103.528976	0	[(31.41259939718568, -103.528976), (31.40092258241795, -103.49140466323377), (31.371355849517926, -103.47141337249934), (31.337733801407158, -103.47835627490983), (31.315788568064125, -103.50898470926559), (31.315788568064125, -103.54896729073442), (31.337733801407158, -103.57959572509019), (31.371355849517926, -103.58653862750067), (31.40092258241795, -103.56654733676625), (31.41259939718568, -103.528976)]
19598	heliport	Westwood Place Helipad	34.058781	-118.442126	0	[(34.083736198592845, -118.442126), (34.077897791208976, -118.42276377890255), (34.063114424758965, -118.41246135624372), (34.04630340070358, -118.41603935008423), (34.03533078403206, -118.43182357734115), (34.03533078403206, -118.45242842265884), (34.04630340070358, -118.46821264991576), (34.063114424758965, -118.47179064375626), (34.077897791208976, -118.46148822109744), (34.083736198592845, -118.442126)]
19599	heliport	Californian on Wilshire Helipad	34.05933	-118.440101	0	[(34.084285198592845, -118.440101), (34.07844679120898, -118.42073865348483), (34.063663424758964, -118.41043616409263), (34.046852400703585, -118.41401418110942), (34.03587978403206, -118.42979851060781), (34.03587978403206, -118.4504034893922), (34.046852400703585, -118.46618781889059), (34.063663424758964, -118.46976583590737), (34.07844679120898, -118.45946334651518), (34.084285198592845, -118.440101)]
19600	heliport	Longford Condominium Helipad	34.059486	-118.439291	0	[(34.08444119859284, -118.43929100000001), (34.07860279120898, -118.4199286178464), (34.06381942475897, -118.40962610949137), (34.04700840070358, -118.41320413309386), (34.03603578403206, -118.42898849164499), (34.03603578403206, -118.44959350835504), (34.04700840070358, -118.46537786690615), (34.06381942475897, -118.46895589050864), (34.07860279120898, -118.45865338215363), (34.08444119859284, -118.43929100000001)]
19601	heliport	Carlyle Wilshire Helipad	34.059615	-118.43869	0	[(34.08457019859284, -118.43869), (34.07873179120898, -118.41932758837592), (34.06394842475897, -118.40902506434), (34.04713740070358, -118.41260309338841), (34.03616478403206, -118.42838747596407), (34.03616478403206, -118.44899252403592), (34.04713740070358, -118.46477690661158), (34.06394842475897, -118.46835493565999), (34.07873179120898, -118.45805241162407), (34.08457019859284, -118.43869)]
19602	heliport	The Westford Condos Helipad	34.05981	-118.4381	0	[(34.08476519859284, -118.4381), (34.07892679120898, -118.4187375438272), (34.06414342475896, -118.4084349960874), (34.04733240070358, -118.4120130333681), (34.03635978403206, -118.4277974522602), (34.03635978403206, -118.44840254773982), (34.04733240070358, -118.46418696663191), (34.06414342475896, -118.46776500391262), (34.07892679120898, -118.4574624561728), (34.08476519859284, -118.4381)]
19603	heliport	Park Wilshire Helipad	34.060175	-118.436871	0	[(34.08513019859284, -118.43687100000001), (34.07929179120898, -118.41750846043998), (34.06450842475897, -118.40720586833075), (34.04769740070358, -118.41078392102078), (34.03672478403207, -118.42656840789077), (34.03672478403207, -118.44717359210924), (34.04769740070358, -118.46295807897923), (34.06450842475897, -118.46653613166927), (34.07929179120898, -118.45623353956003), (34.08513019859284, -118.43687100000001)]
19604	heliport	Remington Towers Helipad	34.060935	-118.437123	0	[(34.08589019859284, -118.43712300000001), (34.08005179120898, -118.41776028680697), (34.06526842475896, -118.40745760230953), (34.04845740070358, -118.41103568708564), (34.03748478403206, -118.42682031550258), (34.03748478403206, -118.44742568449743), (34.04845740070358, -118.46321031291437), (34.06526842475896, -118.46678839769048), (34.08005179120898, -118.45648571319306), (34.08589019859284, -118.43712300000001)]
19605	heliport	Wilshire Manning Condominiums Helipad	34.06049	-118.435289	0	[(34.08544519859284, -118.43528900000001), (34.07960679120898, -118.41592638847446), (34.06482342475897, -118.40562375807318), (34.048012400703584, -118.40920182406188), (34.03703978403206, -118.42498636959873), (34.03703978403206, -118.44559163040128), (34.048012400703584, -118.46137617593814), (34.06482342475897, -118.46495424192683), (34.07960679120898, -118.45465161152556), (34.08544519859284, -118.43528900000001)]
19606	heliport	Wilshire House Condominiums Helipad	34.061704	-118.434232	0	[(34.08665919859284, -118.43423200000001), (34.08082079120898, -118.4148691111111), (34.06603742475897, -118.40456633312786), (34.04922640070358, -118.40814445037125), (34.03825378403206, -118.42392922201677), (34.03825378403206, -118.44453477798324), (34.04922640070358, -118.46031954962875), (34.06603742475897, -118.46389766687214), (34.08082079120898, -118.4535948888889), (34.08665919859284, -118.43423200000001)]
19607	heliport	Wilshire Condominiums Helipad	34.061517	-118.432741	0	[(34.086472198592844, -118.43274099999998), (34.08063379120898, -118.41337815383619), (34.06585042475897, -118.40307539858648), (34.049039400703585, -118.40665350793462), (34.03806678403207, -118.42243824475028), (34.03806678403207, -118.44304375524969), (34.049039400703585, -118.45882849206535), (34.06585042475897, -118.46240660141349), (34.08063379120898, -118.45210384616378), (34.086472198592844, -118.43274099999998)]
19608	heliport	Ten Five Sixty Condos Helipad	34.062055	-118.432521	0	[(34.08701019859284, -118.43252100000001), (34.08117179120898, -118.41315803091481), (34.06638842475897, -118.40285521026004), (34.04957740070358, -118.40643334232311), (34.03860478403206, -118.42221817934522), (34.03860478403206, -118.4428238206548), (34.04957740070358, -118.4586086576769), (34.06638842475897, -118.46218678973997), (34.08117179120898, -118.45188396908519), (34.08701019859284, -118.43252100000001)]
19609	heliport	Regency Wilshire Condos Helipad	34.062677	-118.433293	0	[(34.08763219859284, -118.433293), (34.08179379120897, -118.41392988879718), (34.06701042475896, -118.40362699252316), (34.050199400703576, -118.40720515084853), (34.03922678403206, -118.42299010372598), (34.03922678403206, -118.44359589627403), (34.050199400703576, -118.45938084915149), (34.06701042475896, -118.46295900747685), (34.08179379120897, -118.45265611120283), (34.08763219859284, -118.433293)]
19612	heliport	Wilshire Marquis Condominiums Helipad	34.063366	-118.43303	0	[(34.088321198592844, -118.43303), (34.082482791208975, -118.41366673136596), (34.06769942475896, -118.40336375132452), (34.050888400703585, -118.406941938742), (34.03991578403206, -118.4227270199586), (34.03991578403206, -118.44333298004142), (34.050888400703585, -118.45911806125802), (34.06769942475896, -118.4626962486755), (34.082482791208975, -118.45239326863405), (34.088321198592844, -118.43303)]
19613	heliport	Dorchester Condos Helipad	34.063375	-118.432011	0	[(34.08833019859284, -118.432011), (34.08249179120897, -118.41264772930948), (34.06770842475896, -118.40234474817383), (34.050897400703576, -118.40592293597132), (34.03992478403206, -118.42170801886435), (34.03992478403206, -118.44231398113565), (34.050897400703576, -118.45809906402869), (34.06770842475896, -118.46167725182617), (34.08249179120897, -118.45137427069052), (34.08833019859284, -118.432011)]
19614	heliport	Blair House Helipad	34.064317	-118.43141	0	[(34.089272198592845, -118.43140999999999), (34.083433791208975, -118.4120465140609), (34.068650424758964, -118.40174341839389), (34.051839400703585, -118.40532164596769), (34.04086678403206, -118.42110690433297), (34.04086678403206, -118.441713095667), (34.051839400703585, -118.4574983540323), (34.068650424758964, -118.4610765816061), (34.083433791208975, -118.45077348593908), (34.089272198592845, -118.43140999999999)]
19615	heliport	Mirabella Condominium Helipad	34.06565	-118.430187	0	[(34.09060519859284, -118.43018700000002), (34.08476679120898, -118.4108232094511), (34.069983424758966, -118.40051995170455), (34.05317240070358, -118.404098235568), (34.04219978403206, -118.41988374225349), (34.04219978403206, -118.44049025774655), (34.05317240070358, -118.45627576443204), (34.069983424758966, -118.45985404829547), (34.08476679120898, -118.44955079054894), (34.09060519859284, -118.43018700000002)]
19616	heliport	The Grand Condominiums Helipad	34.065877	-118.431185	0	[(34.09083219859284, -118.43118499999999), (34.08499379120897, -118.41182115757627), (34.07021042475896, -118.40151787222774), (34.05339940070358, -118.40509616567724), (34.04242678403206, -118.42088171465146), (34.04242678403206, -118.44148828534851), (34.05339940070358, -118.45727383432273), (34.07021042475896, -118.46085212777224), (34.08499379120897, -118.45054884242371), (34.09083219859284, -118.43118499999999)]
19617	heliport	Sterling International Towers Helipad	34.066623	-118.428277	0	[(34.09157819859284, -118.428277), (34.08573979120897, -118.40891298709379), (34.07095642475896, -118.39860961103342), (34.054145400703575, -118.4021879359868), (34.04317278403206, -118.41797362393963), (34.04317278403206, -118.43858037606036), (34.054145400703575, -118.45436606401319), (34.07095642475896, -118.45794438896657), (34.08573979120897, -118.4476410129062), (34.09157819859284, -118.428277)]
19618	heliport	La Tour Helipad	34.066876	-118.427795	0	[(34.09183119859284, -118.42779499999999), (34.08599279120897, -118.40843092927456), (34.07120942475896, -118.39812752244922), (34.05439840070358, -118.40170585808718), (34.04342578403206, -118.41749159317466), (34.04342578403206, -118.43809840682533), (34.05439840070358, -118.45388414191281), (34.07120942475896, -118.45746247755076), (34.08599279120897, -118.44715907072543), (34.09183119859284, -118.42779499999999)]
19619	heliport	Diplomat Condominiums Helipad	34.067241	-118.426888	0	[(34.092196198592845, -118.42688799999999), (34.08635779120898, -118.40752384585821), (34.07157442475897, -118.39722039464797), (34.054763400703585, -118.40079874570065), (34.04379078403206, -118.41658454878977), (34.04379078403206, -118.43719145121023), (34.054763400703585, -118.45297725429934), (34.07157442475897, -118.45655560535202), (34.08635779120898, -118.44625215414179), (34.092196198592845, -118.42688799999999)]
19620	heliport	Beverly West Residences Helipad	34.067645	-118.424968	0	[(34.09260019859284, -118.424968), (34.08676179120898, -118.40560375352715), (34.07197842475897, -118.39530025318857), (34.05516740070358, -118.39887862130335), (34.04419478403206, -118.41466449966143), (34.04419478403206, -118.43527150033859), (34.05516740070358, -118.45105737869667), (34.07197842475897, -118.45463574681146), (34.08676179120898, -118.44433224647288), (34.09260019859284, -118.424968)]
19624	heliport	Watermarke Tower Helipad	34.046246	-118.261583	0	[(34.07120119859284, -118.261583), (34.065362791208976, -118.24222364156743), (34.050579424758965, -118.23192274210075), (34.03376840070358, -118.23550020694219), (34.022795784032056, -118.25128210053332), (34.022795784032056, -118.27188389946667), (34.03376840070358, -118.2876657930578), (34.050579424758965, -118.29124325789924), (34.065362791208976, -118.28094235843257), (34.07120119859284, -118.261583)]
19631	small_airport	Sunnyslope Glider Landing Zone	33.58442	-112.08094	0	[(33.63433039718568, -112.08094), (33.62265358241795, -112.04242976695153), (33.59308684951793, -112.02193889994), (33.55946480140716, -112.02905530337074), (33.53751956806413, -112.06044913298848), (33.53751956806413, -112.10143086701153), (33.55946480140716, -112.13282469662927), (33.59308684951793, -112.13994110006), (33.62265358241795, -112.11945023304848), (33.63433039718568, -112.08094)]
19632	small_airport	Mountain View Park Glider Landing Zone	33.57656	-112.08124	0	[(33.626470397185685, -112.08124), (33.61479358241795, -112.04273327417943), (33.58522684951793, -112.0222442733249), (33.55160480140716, -112.0293600286461), (33.529659568064126, -112.06075099914545), (33.529659568064126, -112.10172900085453), (33.55160480140716, -112.13311997135388), (33.58522684951793, -112.14023572667509), (33.61479358241795, -112.11974672582055), (33.626470397185685, -112.08124)]
